12th August 2026 18:53:34 IST | destination_available | {"ts_utc": "2026-08-12T13:23:34.528028+00:00", "ts_ist": "12th August 2026 18:53:34 IST", "stream": "4h", "type": "destination_available", "symbol": "EURUSD", "zone_id": "4h-596-1", "direction": "demand", "lower": 1.02918, "upper": 1.03005, "proximal": 1.03005, "distal": 1.02918, "origin_time": 1739232000, "confirmed_at": 1739289600, "state": "unmitigated"}
12th August 2026 18:56:22 IST | destination_available | {"ts_utc": "2026-08-12T13:26:22.224349+00:00", "ts_ist": "12th August 2026 18:56:22 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCAD", "zone_id": "4h-2027-1", "direction": "demand", "lower": 0.91751, "upper": 0.91865, "proximal": 0.91865, "distal": 0.91751, "origin_time": 1767571200, "confirmed_at": 1767614400, "state": "unmitigated"}
12th August 2026 18:56:22 IST | destination_available | {"ts_utc": "2026-08-12T13:26:22.224349+00:00", "ts_ist": "12th August 2026 18:56:22 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCAD", "zone_id": "4h-2076-1", "direction": "demand", "lower": 0.92636, "upper": 0.92766, "proximal": 0.92766, "distal": 0.92636, "origin_time": 1768435200, "confirmed_at": 1768478400, "state": "unmitigated"}
12th August 2026 18:56:22 IST | destination_available | {"ts_utc": "2026-08-12T13:26:22.225349+00:00", "ts_ist": "12th August 2026 18:56:22 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCAD", "zone_id": "4h-2100-1", "direction": "demand", "lower": 0.93097, "upper": 0.93129, "proximal": 0.93129, "distal": 0.93097, "origin_time": 1768939200, "confirmed_at": 1768982400, "state": "unmitigated"}
12th August 2026 18:56:22 IST | destination_available | {"ts_utc": "2026-08-12T13:26:22.225349+00:00", "ts_ist": "12th August 2026 18:56:22 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCAD", "zone_id": "4h-2105-1", "direction": "demand", "lower": 0.93445, "upper": 0.9352, "proximal": 0.9352, "distal": 0.93445, "origin_time": 1769025600, "confirmed_at": 1769054400, "state": "unmitigated"}
12th August 2026 18:56:22 IST | destination_available | {"ts_utc": "2026-08-12T13:26:22.226349+00:00", "ts_ist": "12th August 2026 18:56:22 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCAD", "zone_id": "4h-2404-1", "direction": "demand", "lower": 0.95289, "upper": 0.954, "proximal": 0.954, "distal": 0.95289, "origin_time": 1774900800, "confirmed_at": 1774944000, "state": "unmitigated"}
12th August 2026 18:56:22 IST | destination_available | {"ts_utc": "2026-08-12T13:26:22.226349+00:00", "ts_ist": "12th August 2026 18:56:22 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCAD", "zone_id": "4h-2437-1", "direction": "demand", "lower": 0.96077, "upper": 0.96211, "proximal": 0.96211, "distal": 0.96077, "origin_time": 1775520000, "confirmed_at": 1775577600, "state": "unmitigated"}
12th August 2026 18:56:22 IST | destination_available | {"ts_utc": "2026-08-12T13:26:22.227348+00:00", "ts_ist": "12th August 2026 18:56:22 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCAD", "zone_id": "4h-2773--1", "direction": "supply", "lower": 0.99251, "upper": 0.99443, "proximal": 0.99251, "distal": 0.99443, "origin_time": 1782086400, "confirmed_at": 1782158400, "state": "unmitigated"}
12th August 2026 18:56:22 IST | destination_available | {"ts_utc": "2026-08-12T13:26:22.228348+00:00", "ts_ist": "12th August 2026 18:56:22 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCAD", "zone_id": "4h-2945-1", "direction": "demand", "lower": 0.97599, "upper": 0.97659, "proximal": 0.97659, "distal": 0.97599, "origin_time": 1785369600, "confirmed_at": 1785427200, "state": "unmitigated"}
12th August 2026 18:56:22 IST | destination_available | {"ts_utc": "2026-08-12T13:26:22.228348+00:00", "ts_ist": "12th August 2026 18:56:22 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCAD", "zone_id": "4h-2990--1", "direction": "supply", "lower": 0.98545, "upper": 0.98657, "proximal": 0.98545, "distal": 0.98657, "origin_time": 1786334400, "confirmed_at": 1786392000, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.373087+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-41--1", "direction": "supply", "lower": 0.58361, "upper": 0.58401, "proximal": 0.58361, "distal": 0.58401, "origin_time": 1728259200, "confirmed_at": 1728302400, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.374591+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-261--1", "direction": "supply", "lower": 0.58137, "upper": 0.58306, "proximal": 0.58137, "distal": 0.58306, "origin_time": 1732478400, "confirmed_at": 1732579200, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.374591+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-1861-1", "direction": "demand", "lower": 0.51954, "upper": 0.52243, "proximal": 0.52243, "distal": 0.51954, "origin_time": 1764072000, "confirmed_at": 1764129600, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.375596+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-1868-1", "direction": "demand", "lower": 0.52387, "upper": 0.52424, "proximal": 0.52424, "distal": 0.52387, "origin_time": 1764187200, "confirmed_at": 1764230400, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.375596+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-1974-1", "direction": "demand", "lower": 0.52565, "upper": 0.52597, "proximal": 0.52597, "distal": 0.52565, "origin_time": 1766174400, "confirmed_at": 1766390400, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.376597+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-2028-1", "direction": "demand", "lower": 0.52949, "upper": 0.53026, "proximal": 0.53026, "distal": 0.52949, "origin_time": 1767585600, "confirmed_at": 1767628800, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.376597+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-2405-1", "direction": "demand", "lower": 0.54682, "upper": 0.54755, "proximal": 0.54755, "distal": 0.54682, "origin_time": 1774915200, "confirmed_at": 1774958400, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.377595+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-2436-1", "direction": "demand", "lower": 0.55162, "upper": 0.55224, "proximal": 0.55224, "distal": 0.55162, "origin_time": 1775505600, "confirmed_at": 1775563200, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.377595+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-2834-1", "direction": "demand", "lower": 0.55684, "upper": 0.55753, "proximal": 0.55753, "distal": 0.55684, "origin_time": 1783296000, "confirmed_at": 1783353600, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.378597+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-2857-1", "direction": "demand", "lower": 0.55907, "upper": 0.55948, "proximal": 0.55948, "distal": 0.55907, "origin_time": 1783656000, "confirmed_at": 1783684800, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.378597+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-2865-1", "direction": "demand", "lower": 0.56059, "upper": 0.56117, "proximal": 0.56117, "distal": 0.56059, "origin_time": 1783915200, "confirmed_at": 1783958400, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.379597+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-2976-1", "direction": "demand", "lower": 0.56867, "upper": 0.56927, "proximal": 0.56927, "distal": 0.56867, "origin_time": 1785974400, "confirmed_at": 1786032000, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.379597+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-2994-1", "direction": "demand", "lower": 0.57027, "upper": 0.57178, "proximal": 0.57178, "distal": 0.57027, "origin_time": 1786420800, "confirmed_at": 1786449600, "state": "unmitigated"}
12th August 2026 18:56:29 IST | destination_available | {"ts_utc": "2026-08-12T13:26:29.380596+00:00", "ts_ist": "12th August 2026 18:56:29 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDCHF", "zone_id": "4h-2999-1", "direction": "demand", "lower": 0.57207, "upper": 0.57256, "proximal": 0.57256, "distal": 0.57207, "origin_time": 1786464000, "confirmed_at": 1786521600, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.625344+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-851-1", "direction": "demand", "lower": 80.22, "upper": 80.928, "proximal": 80.928, "distal": 80.22, "origin_time": 1744185600, "confirmed_at": 1744228800, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.626345+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-863-1", "direction": "demand", "lower": 82.439, "upper": 82.765, "proximal": 82.765, "distal": 82.439, "origin_time": 1744358400, "confirmed_at": 1744401600, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.626345+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-1051-1", "direction": "demand", "lower": 84.82, "upper": 85.161, "proximal": 85.161, "distal": 84.82, "origin_time": 1747987200, "confirmed_at": 1748217600, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.627344+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-1800-1", "direction": "demand", "lower": 86.972, "upper": 87.16, "proximal": 87.16, "distal": 86.972, "origin_time": 1762891200, "confirmed_at": 1762934400, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.627344+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-1861-1", "direction": "demand", "lower": 87.477, "upper": 87.66, "proximal": 87.66, "distal": 87.477, "origin_time": 1764057600, "confirmed_at": 1764129600, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.628347+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-1864-1", "direction": "demand", "lower": 88.614, "upper": 88.774, "proximal": 88.774, "distal": 88.614, "origin_time": 1764144000, "confirmed_at": 1764172800, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.628347+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-1957-1", "direction": "demand", "lower": 89.323, "upper": 89.499, "proximal": 89.499, "distal": 89.323, "origin_time": 1765915200, "confirmed_at": 1765987200, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.629348+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-1967-1", "direction": "demand", "lower": 89.732, "upper": 89.84, "proximal": 89.84, "distal": 89.732, "origin_time": 1766073600, "confirmed_at": 1766131200, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.629348+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-2056-1", "direction": "demand", "lower": 90.413, "upper": 90.461, "proximal": 90.461, "distal": 90.413, "origin_time": 1767974400, "confirmed_at": 1768190400, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.630345+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-2429-1", "direction": "demand", "lower": 90.511, "upper": 90.836, "proximal": 90.836, "distal": 90.511, "origin_time": 1775246400, "confirmed_at": 1775462400, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.630345+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-2801-1", "direction": "demand", "lower": 91.171, "upper": 91.271, "proximal": 91.271, "distal": 91.171, "origin_time": 1782676800, "confirmed_at": 1782720000, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.631345+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-2806-1", "direction": "demand", "lower": 91.473, "upper": 91.55, "proximal": 91.55, "distal": 91.473, "origin_time": 1782763200, "confirmed_at": 1782792000, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.631345+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-2945--1", "direction": "supply", "lower": 95.031, "upper": 95.302, "proximal": 95.031, "distal": 95.302, "origin_time": 1785398400, "confirmed_at": 1785427200, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.632344+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-2986-1", "direction": "demand", "lower": 92.426, "upper": 92.948, "proximal": 92.948, "distal": 92.426, "origin_time": 1786104000, "confirmed_at": 1786334400, "state": "unmitigated"}
12th August 2026 18:56:37 IST | destination_available | {"ts_utc": "2026-08-12T13:26:37.632344+00:00", "ts_ist": "12th August 2026 18:56:37 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-2999--1", "direction": "supply", "lower": 93.642, "upper": 93.703, "proximal": 93.642, "distal": 93.703, "origin_time": 1786464000, "confirmed_at": 1786521600, "state": "unmitigated"}
12th August 2026 18:56:45 IST | destination_available | {"ts_utc": "2026-08-12T13:26:45.476248+00:00", "ts_ist": "12th August 2026 18:56:45 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDCAD", "zone_id": "4h-17--1", "direction": "supply", "lower": 0.8538, "upper": 0.85589, "proximal": 0.8538, "distal": 0.85589, "origin_time": 1727769600, "confirmed_at": 1727798400, "state": "unmitigated"}
12th August 2026 18:56:45 IST | destination_available | {"ts_utc": "2026-08-12T13:26:45.477751+00:00", "ts_ist": "12th August 2026 18:56:45 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDCAD", "zone_id": "4h-23--1", "direction": "supply", "lower": 0.84762, "upper": 0.85056, "proximal": 0.84762, "distal": 0.85056, "origin_time": 1727827200, "confirmed_at": 1727884800, "state": "unmitigated"}
12th August 2026 18:56:45 IST | destination_available | {"ts_utc": "2026-08-12T13:26:45.478755+00:00", "ts_ist": "12th August 2026 18:56:45 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDCAD", "zone_id": "4h-104--1", "direction": "supply", "lower": 0.83833, "upper": 0.8396, "proximal": 0.83833, "distal": 0.8396, "origin_time": 1729468800, "confirmed_at": 1729526400, "state": "unmitigated"}
12th August 2026 18:56:45 IST | destination_available | {"ts_utc": "2026-08-12T13:26:45.478755+00:00", "ts_ist": "12th August 2026 18:56:45 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDCAD", "zone_id": "4h-1212--1", "direction": "supply", "lower": 0.83194, "upper": 0.83248, "proximal": 0.83194, "distal": 0.83248, "origin_time": 1751414400, "confirmed_at": 1751457600, "state": "unmitigated"}
